0.605686, 0.792728, 4.99617, -3.8266, -24.0821, -31.5189
0.619284, 0.782126, 4.92945, -3.91238, -24.6242, -31.0992
0.632696, 0.77129, 4.86125, -3.997, -25.159, -30.6702
0.645921, 0.760224, 4.7916, -4.08042, -25.6864, -30.2319
0.658952, 0.748931, 4.72051, -4.16264, -26.2061, -29.7846
0.671786, 0.737415, 4.64801, -4.24362, -26.7181, -29.3282
0.68442, 0.725679, 4.57412, -4.32333, -27.2221, -28.8631
0.69685, 0.713726, 4.49886, -4.40176, -27.718, -28.3892
0.709072, 0.70156, 4.42226, -4.47888, -28.2056, -27.9068
0.721082, 0.689184, 4.34432, -4.55466, -28.6849, -27.416
0.732876, 0.676603, 4.26509, -4.62909, -29.1556, -26.9169
0.744452, 0.663819, 4.18458, -4.70214, -29.6176, -26.4097
0.755805, 0.650837, 4.10281, -4.77379, -30.0708, -25.8945
0.766933, 0.637661, 4.01982, -4.84402, -30.5151, -25.3716
0.777832, 0.624295, 3.93562, -4.9128, -30.9502, -24.8409
0.788498, 0.610742, 3.85024, -4.98012, -31.3761, -24.3028
0.798929, 0.597006, 3.76371, -5.04596, -31.7927, -23.7573
0.809121, 0.583093, 3.67605, -5.11029, -32.1997, -23.2047
0.819072, 0.569005, 3.58729, -5.1731, -32.5971, -22.6451
0.828778, 0.554747, 3.49745, -5.23436, -32.9848, -22.0786
0.838236, 0.540323, 3.40656, -5.29407, -33.3627, -21.5054
0.847444, 0.525738, 3.31465, -5.35219, -33.7305, -20.9258
0.856398, 0.510996, 3.22175, -5.40872, -34.0883, -20.3398
0.865097, 0.496102, 3.12788, -5.46363, -34.4359, -19.7477
0.873537, 0.481059, 3.03307, -5.51692, -34.7731, -19.1496
0.881717, 0.465872, 2.93736, -5.56855, -35.1, -18.5458
0.889633, 0.450546, 2.84076, -5.61853, -35.4164, -17.9363
0.897283, 0.435086, 2.74331, -5.66683, -35.7221, -17.3214
0.904664, 0.419495, 2.64504, -5.71343, -36.0172, -16.7012
0.911776, 0.403779, 2.54597, -5.75833, -36.3015, -16.0761
0.918615, 0.387942, 2.44614, -5.80152, -36.5748, -15.446
0.925179, 0.37199, 2.34558, -5.84296, -36.8373, -14.8113
0.931467, 0.355926, 2.24431, -5.88267, -37.0887, -14.1721
0.937477, 0.339756, 2.14236, -5.92061, -37.329, -13.5286
0.943206, 0.323484, 2.03978, -5.95679, -37.5581, -12.881
0.948654, 0.307116, 1.93658, -5.99119, -37.7759, -12.2295
0.953818, 0.290656, 1.8328, -6.0238, -37.9824, -11.5743
0.958697, 0.274109, 1.72848, -6.05461, -38.1775, -10.9156
0.963289, 0.25748, 1.62363, -6.0836, -38.3611, -10.2537
0.967593, 0.240774, 1.51829, -6.11079, -38.5333, -9.58856
0.971608, 0.223996, 1.4125, -6.13614, -38.6939, -8.92056
0.975333, 0.207152, 1.30629, -6.15966, -38.8429, -8.24986
0.978766, 0.190245, 1.19968, -6.18134, -38.9802, -7.57666
0.981907, 0.173281, 1.09271, -6.20117, -39.1058, -6.90116
0.984753, 0.156266, 0.985419, -6.21915, -39.2197, -6.22358
0.987306, 0.139204, 0.877828, -6.23527, -39.3218, -5.54411
0.989564, 0.1221, 0.769973, -6.24953, -39.4121, -4.86296
0.991525, 0.10496, 0.661887, -6.26192, -39.4905, -4.18034
0.99319, 0.087788, 0.553603, -6.27243, -39.5572, -3.49645
0.994559, 0.0705901, 0.445152, -6.28107, -39.6119, -2.81151
0.995629, 0.0533712, 0.336568, -6.28784, -39.6547, -2.12571
0.996403, 0.0361362, 0.227882, -6.29272, -39.6857, -1.43927
0.996878, 0.0188905, 0.119128, -6.29572, -39.7047, -0.75239
0.997056, 0.00163911, 0.0103387, -6.29684, -39.7118, -0.0652843
0.996935, -0.0156128, -0.0984541, -6.29608, -39.7069, 0.621841
0.996516, -0.03286, -0.207217, -6.29344, -39.6902, 1.30878
0.995799, -0.0500973, -0.315918, -6.28891, -39.6615, 1.99532
0.994785, -0.0673198, -0.424524, -6.2825, -39.6209, 2.68125
0.993473, -0.084522, -0.533003, -6.27422, -39.5685, 3.36638
0.991864, -0.101699, -0.641322, -6.26406, -39.5041, 4.05048
0.989959, -0.118846, -0.749448, -6.25203, -39.4279, 4.73336
0.987758, -0.135957, -0.857349, -6.23813, -39.3398, 5.4148
0.985261, -0.153027, -0.964992, -6.22236, -39.24, 6.09461
0.98247, -0.170052, -1.07235, -6.20473, -39.1283, 6.77256
0.979385, -0.187026, -1.17938, -6.18525, -39.0049, 7.44847
0.976008, -0.203944, -1.28606, -6.16392, -38.8698, 8.12212
0.972339, -0.220801, -1.39235, -6.14075, -38.7231, 8.79331
0.968379, -0.237592, -1.49822, -6.11574, -38.5647, 9.46184
0.964129, -0.254312, -1.60364, -6.08891, -38.3947, 10.1275
0.959591, -0.270955, -1.70859, -6.06025, -38.2133, 10.7901
0.954767, -0.287518, -1.81302, -6.02979, -38.0203, 11.4494
0.949657, -0.303995, -1.9169, -5.99752, -37.816, 12.1053
0.944263, -0.320382, -2.02021, -5.96346, -37.6003, 12.7575
0.938587, -0.336672, -2.12292, -5.92762, -37.3733, 13.4058
0.932631, -0.352862, -2.22498, -5.89001, -37.1352, 14.0501
0.926396, -0.368946, -2.32638, -5.85064, -36.8859, 14.6902
0.919884, -0.38492, -2.42708, -5.80953, -36.6255, 15.3257
0.913097, -0.400779, -2.52705, -5.76667, -36.3542, 15.9567
0.906037, -0.416518, -2.62627, -5.7221, -36.072, 16.5828
0.898706, -0.432133, -2.72469, -5.67581, -35.779, 17.2039
0.891107, -0.447619, -2.8223, -5.62784, -35.4753, 17.8198
0.883242, -0.46297, -2.91906, -5.57818, -35.1609, 18.4304
0.875112, -0.478184, -3.01495, -5.52686, -34.836, 19.0353
0.866721, -0.493255, -3.10993, -5.47388, -34.5007, 19.6345
0.858071, -0.508178, -3.20398, -5.41928, -34.1551, 20.2278
0.849165, -0.522949, -3.29707, -5.36306, -33.7993, 20.8149
0.840005, -0.537564, -3.38917, -5.30523, -33.4333, 21.3958
0.830594, -0.552019, -3.48025, -5.24583, -33.0574, 21.9702
0.820935, -0.566309, -3.57029, -5.18486, -32.6715, 22.5379
0.811031, -0.580429, -3.65926, -5.12234, -32.2759, 23.0989
0.800885, -0.594376, -3.74713, -5.0583, -31.8707, 23.6528
0.790499, -0.608146, -3.83388, -4.99275, -31.456, 24.1997
0.779877, -0.621734, -3.91948, -4.92571, -31.0318, 24.7392
0.769022, -0.635136, -4.00391, -4.8572, -30.5985, 25.2713
0.757938, -0.648349, -4.08713, -4.78724, -30.1559, 25.7957
0.746627, -0.661368, -4.16913, -4.71586, -29.7044, 26.3124
0.735093, -0.674189, -4.24988, -4.64308, -29.2441, 26.8211
0.72334, -0.686809, -4.32936, -4.56891, -28.775, 27.3218
0.711371, -0.699224, -4.40754, -4.49338, -28.2973, 27.8142
0.699189, -0.71143, -4.4844, -4.41651, -27.8113, 28.2982
0.686799, -0.723424, -4.55992, -4.33833, -27.3169, 28.7737
0.674203, -0.735202, -4.63407, -4.25886, -26.8144, 29.2405
0.661407, -0.74676, -4.70684, -4.17812, -26.304, 29.6985
0.648412, -0.758096, -4.7782, -4.09614, -25.7857, 30.1476
0.635225, -0.769205, -4.84812, -4.01294, -25.2598, 30.5876
0.621847, -0.780085, -4.9166, -3.92855, -24.7264, 31.0184
0.608284, -0.790731, -4.9836, -3.84299, -24.1856, 31.4398
0.59454, -0.801142, -5.04911, -3.75629, -23.6377, 31.8518
